@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
3,28,true,false,1.0,19,168,true,3,0.25,0.0,false,false,false,false,false,10,1.0,0.012257889746715427,0.0013531799729364006,1.3544629554381688E-4,0.0,0.0023703101720167954,5.417851821752675E-4,31,0.6451612903225806,0.12903225806451613,0.1935483870967742,0.0,refactored
3,28,true,false,1.0,19,162,true,3,0.3125,0.0,false,false,false,false,false,12,1.0,0.012257889746715427,0.0013531799729364006,1.3544629554381688E-4,0.0,0.0023703101720167954,5.417851821752675E-4,31,0.6451612903225806,0.12903225806451613,0.1935483870967742,0.0,refactored
2,0,true,false,1.0,33,199,true,9,0.42857142857142855,0.0,false,false,false,false,false,10,1.0,0.013680075849925505,0.0013531799729364006,6.772314777190844E-5,0.0,9.481240688067181E-4,2.7089259108763376E-4,66,0.0,0.06060606060606061,0.15151515151515152,0.0,refactored
2,5,false,true,0.6666666666666666,10,72,true,2,0.2,0.0,true,false,false,false,false,6,0.6538461538461539,0.07354733848029256,0.0013531799729364006,1.3544629554381688E-4,0.0,0.001557632398753894,6.772314777190844E-5,1,0.0,0.0,0.0,0.0,refactored
2,3,false,false,1.0,20,155,true,5,0.4,0.05,false,false,false,false,false,8,1.0,0.04848977380468644,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,53,0.0,0.09433962264150944,0.33962264150943394,0.018867924528301886,refactored
2,3,false,false,0.55,11,93,true,3,0.45454545454545453,0.09090909090909091,false,false,false,false,false,8,1.0,0.04848977380468644,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,0,-1,-1,-1,-1,refactored
2,0,true,false,1.0,19,131,true,6,0.16666666666666666,0.0,false,true,true,true,false,5,1.0,0.02695381281321956,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,8.126777732629012E-4,2.031694433157253E-4,25,0.0,0.12,0.24,0.0,refactored
2,0,true,false,0.19047619047619047,16,152,false,0,0.0,0.0,false,true,true,true,false,5,1.0,0.10002708925910876,0.0027063599458728013,3.386157388595422E-4,6.772314777190844E-5,0.002912095354192063,7.449546254909928E-4,4,0.0,0.0,0.25,0.0,refactored
2,0,true,false,0.9333333333333333,14,113,true,3,0.08333333333333333,0.0,false,true,true,true,false,2,1.0,0.033522958147094675,0.0013531799729364006,6.772314777190844E-5,0.0,0.0017608018420696193,2.7089259108763376E-4,19,0.0,0.05263157894736842,0.21052631578947367,0.0,refactored
2,0,false,true,0.3146067415730337,28,245,true,13,0.0,0.0,true,false,false,false,false,15,0.5714285714285714,0.07212515237708249,0.0027063599458728013,2.031694433157253E-4,6.772314777190844E-5,0.0038602194229987808,0.001219016659894352,67,0.0,0.11940298507462686,0.19402985074626866,0.0,refactored
6,0,false,false,0.16853932584269662,15,105,true,2,0.0,0.0,false,false,false,false,false,7,0.9344824228259813,0.07212515237708249,0.0027063599458728013,2.031694433157253E-4,6.772314777190844E-5,0.0038602194229987808,0.001219016659894352,36,0.4166666666666667,0.05555555555555555,0.3055555555555556,0.027777777777777776,refactored
2,0,true,false,0.9285714285714286,13,94,true,2,0.08333333333333333,0.0,false,false,false,false,false,6,1.0,0.07835568197209807,0.0027063599458728013,2.7089259108763376E-4,1.3544629554381688E-4,0.00433428145740214,0.001083570364350535,0,-1,-1,-1,-1,refactored
2,0,true,false,0.9333333333333333,14,82,true,3,0.5384615384615384,0.0,false,false,false,false,false,6,1.0,0.07835568197209807,0.0027063599458728013,2.7089259108763376E-4,1.3544629554381688E-4,0.00433428145740214,0.001083570364350535,0,-1,-1,-1,-1,refactored
2,0,false,false,0.9166666666666666,11,82,true,3,0.2,0.0,false,false,false,false,false,4,1.0,0.02045239062711635,0.0013531799729364006,1.3544629554381688E-4,0.0,0.001963971285385345,4.063388866314506E-4,18,0.0,0.1111111111111111,0.1111111111111111,0.0,refactored
2,0,false,false,0.9166666666666666,11,89,true,4,0.1,0.0,false,false,false,false,false,5,1.0,0.02045239062711635,0.0013531799729364006,1.3544629554381688E-4,0.0,0.001963971285385345,4.063388866314506E-4,37,0.0,0.05405405405405406,0.2702702702702703,0.02702702702702703,refactored
2,7,true,false,0.9736842105263158,37,486,false,0,0.6153846153846154,0.0,false,true,true,false,true,4,1.0,0.10002708925910876,0.009472259810554804,0.00216714072870107,8.804009210348097E-4,0.0033861573885954218,0.0018285249898415277,3,0.0,0.0,0.3333333333333333,0.0,refactored
2,0,true,false,1.0,56,565,true,47,0.32,0.0,false,true,true,true,false,1,1.0,0.10002708925910876,0.006765899864682003,6.772314777190844E-4,1.3544629554381688E-4,0.006840037924962752,0.0014899092509819856,42,0.0,0.0,0.2619047619047619,0.0,refactored
2,16,true,false,0.9473684210526315,18,197,false,1,0.6153846153846154,0.0,false,true,true,false,true,5,1.0,0.09257754300419883,0.012178619756427604,0.0013544629554381688,4.063388866314506E-4,0.0025734796153325207,0.0014221861032100772,27,0.0,0.2222222222222222,0.037037037037037035,0.0,refactored
2,1,true,false,0.9875776397515528,159,1840,false,0,0.6981132075471698,0.0,false,true,true,false,true,9,1.0,0.10002708925910876,0.005412719891745603,6.09508329947176E-4,3.386157388595422E-4,0.0025057564675606122,0.0020316944331572532,220,0.0,0.10454545454545454,0.06818181818181818,0.0,refactored
3,44,true,false,0.9836065573770492,60,670,true,10,0.5405405405405406,0.0,false,true,true,false,true,2,1.0,1.3544629554381688E-4,0.0,0.0,0.0,0.0,0.0,264,0.3409090909090909,0.10227272727272728,0.056818181818181816,0.0,refactored
2,7,true,false,0.95,19,248,true,1,0.6923076923076923,0.0,false,true,true,false,true,3,1.0,0.003724773127454964,0.0,0.0,0.0,3.386157388595422E-4,0.0,22,0.0,0.13636363636363635,0.045454545454545456,0.0,refactored
2,0,true,true,0.22807017543859648,13,86,true,4,0.2727272727272727,0.0,true,true,true,true,false,7,1.0,0.10002708925910876,0.005412719891745603,0.0011512935121224435,0.0,0.004605174048489774,8.804009210348097E-4,28,0.0,0.14285714285714285,0.10714285714285714,0.0,refactored
2,10,true,false,1.0,26,221,true,7,0.08333333333333333,0.0,false,true,true,false,false,5,1.0,0.10002708925910876,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,0.0040633888663145065,0.0013544629554381688,5,0.0,0.0,0.8,0.0,refactored
2,10,true,false,1.0,26,221,true,7,0.08333333333333333,0.0,false,true,true,false,false,5,1.0,0.10002708925910876,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,0.0040633888663145065,0.0013544629554381688,5,0.0,0.0,0.8,0.0,refactored
2,10,true,true,0.5,13,113,true,5,0.15384615384615385,0.0,true,true,true,false,false,4,1.0,0.10002708925910876,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,0.0040633888663145065,0.0013544629554381688,0,-1,-1,-1,-1,refactored
9,395,true,false,0.96,24,233,true,1,0.36363636363636365,0.0,false,true,true,false,true,3,1.0,0.06751997832859272,0.0027063599458728013,3.386157388595422E-4,0.0,0.0027089259108763375,6.09508329947176E-4,28,0.9642857142857143,0.14285714285714285,0.07142857142857142,0.0,refactored
26,4606,true,false,0.9629629629629629,26,237,true,1,0.3333333333333333,0.0,false,false,false,false,true,3,0.6953846153846126,0.09521874576730327,0.0013531799729364006,2.7089259108763376E-4,0.0,0.0010158472165786266,6.772314777190844E-5,73,1.0,0.1506849315068493,0.1095890410958904,0.0,refactored
2,1,true,false,0.98125,157,1721,false,0,0.6893203883495146,0.0,false,true,true,false,true,10,1.0,0.10002708925910876,0.0013531799729364006,2.7089259108763376E-4,0.0,7.449546254909928E-4,1.3544629554381688E-4,215,0.0,0.10232558139534884,0.06976744186046512,0.0,refactored
2,0,true,true,0.2571428571428571,18,259,true,7,0.3333333333333333,0.0,true,true,true,true,true,7,1.0,0.08404442638493838,0.014884979702300407,0.0020316944331572532,7.449546254909928E-4,0.004198835161858323,0.0011512935121224435,47,0.0,0.06382978723404255,0.2765957446808511,0.02127659574468085,refactored
2,12,true,false,0.9767441860465116,42,368,true,16,0.2,0.0,false,true,true,false,false,13,1.0,0.10002708925910876,0.0,0.0,0.0,0.0011512935121224435,4.063388866314506E-4,139,0.0,0.12949640287769784,0.16546762589928057,0.007194244604316547,refactored
2,14,true,false,0.9836065573770492,60,712,false,0,0.65,0.0,false,true,true,false,true,4,1.0,0.037180008126777735,0.005412719891745603,6.09508329947176E-4,1.3544629554381688E-4,0.0010158472165786266,3.386157388595422E-4,75,0.0,0.17333333333333334,0.12,0.02666666666666667,refactored
2,13,true,false,1.0,26,403,false,0,0.3888888888888889,0.0,false,true,true,false,true,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0.0,refactored
2,14,true,false,1.0,8,123,false,0,0.3333333333333333,0.0,false,true,true,false,true,4,1.0,0.0011512935121224435,0.0,0.0,0.0,4.063388866314506E-4,6.772314777190844E-5,22,0.0,0.045454545454545456,0.13636363636363635,0.0,refactored
4,0,false,false,0.9,18,189,false,0,0.5454545454545454,0.0,false,false,false,false,true,2,1.0,1.3544629554381688E-4,0.0,0.0,0.0,0.0,0.0,20,0.15,0.05,0.15,0.0,unrefactored
6,88,true,false,1.0,17,172,true,4,0.0625,0.0,false,true,true,false,false,1,1.0,0.10002708925910876,0.0,0.0,0.0,0.005282405526208858,0.0011512935121224435,78,0.717948717948718,0.11538461538461539,0.28205128205128205,0.038461538461538464,unrefactored
2,13,true,false,0.8823529411764706,15,153,true,1,0.0,0.0,false,false,false,false,false,12,0.4166666666666667,0.10002708925910876,0.0027063599458728013,2.031694433157253E-4,6.772314777190844E-5,0.007178653663822294,0.0014899092509819856,24,0.0,0.0,0.3333333333333333,0.0,unrefactored
2,0,true,false,0.9761904761904762,41,318,true,20,0.023809523809523808,0.0,false,false,false,false,false,5,1.0,0.010700257347961534,0.0027063599458728013,2.031694433157253E-4,6.772314777190844E-5,0.007517269402681837,0.0017608018420696193,69,0.0,0.0,0.13043478260869565,0.0,unrefactored
3,45,true,false,0.9,9,89,false,0,0.75,0.0,false,false,false,false,false,5,0.35000000000000003,0.015440877691995123,0.0,0.0,0.0,0.0027089259108763375,6.09508329947176E-4,28,0.35714285714285715,0.07142857142857142,0.10714285714285714,0.0,unrefactored
3,44,true,false,0.9836065573770492,60,670,true,10,0.5405405405405406,0.0,false,true,true,false,true,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,264,0.3409090909090909,0.10227272727272728,0.056818181818181816,0.0,unrefactored
3,21,true,false,1.0,16,203,false,0,0.5833333333333334,0.0,false,true,true,false,true,4,1.0,0.024854395232290397,0.0027063599458728013,2.7089259108763376E-4,0.0,0.0028443722064201544,1.3544629554381688E-4,72,0.1527777777777778,0.18055555555555555,0.013888888888888888,0.0,unrefactored
2,9,true,false,0.9444444444444444,17,187,false,0,0.14285714285714285,0.0,false,true,true,false,true,3,1.0,0.01957198970608154,0.0013531799729364006,1.3544629554381688E-4,6.772314777190844E-5,0.0012867398076662603,2.031694433157253E-4,18,0.0,0.0,0.05555555555555555,0.0,unrefactored
5,0,false,false,0.9,9,58,false,2,0.0,0.0,false,false,false,false,false,5,0.4676867649893966,0.006095083299471759,0.0,0.0,0.0,9.481240688067181E-4,2.7089259108763376E-4,18,0.2777777777777778,0.0,0.16666666666666666,0.0,unrefactored
3,0,true,false,1.0,28,190,true,11,0.041666666666666664,0.0,false,false,false,false,false,2,0.7254901960784315,0.024922118380062305,0.0027063599458728013,1.3544629554381688E-4,6.772314777190844E-5,0.0020994175809291617,4.7406203440335904E-4,45,0.4888888888888889,0.08888888888888889,0.35555555555555557,0.022222222222222223,unrefactored
2,0,false,true,0.11475409836065574,21,204,true,4,0.25,0.0,true,false,false,false,true,10,1.0,0.07253149126371394,0.0013531799729364006,1.3544629554381688E-4,0.0,1.3544629554381688E-4,0.0,18,0.0,0.16666666666666666,0.2777777777777778,0.0,unrefactored
2,5,true,false,1.0,35,148,true,7,0.42857142857142855,0.0,false,true,true,false,false,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.38461538461538464,0.0,unrefactored
2,3,true,false,0.9333333333333333,14,152,false,0,0.16666666666666666,0.0,false,true,true,false,true,4,1.0,0.0673845320330489,0.0013531799729364006,2.031694433157253E-4,0.0,0.0016930786942977109,2.031694433157253E-4,3,0.0,0.0,0.3333333333333333,0.0,unrefactored
2,0,true,false,1.0,67,274,true,44,0.030303030303030304,0.0,false,true,true,true,false,2,0.37037037037037035,0.043952322903968576,0.0040595399188092015,7.449546254909928E-4,6.772314777190844E-5,0.0017608018420696193,6.772314777190844E-5,127,0.0,0.05511811023622047,0.16535433070866143,0.015748031496062992,unrefactored
2,1,true,false,1.0,11,95,true,1,0.2,0.0,false,true,true,false,true,0,1.0,0.032371664634972236,0.0013531799729364006,6.772314777190844E-5,6.772314777190844E-5,0.0014899092509819856,3.386157388595422E-4,15,0.0,0.26666666666666666,0.2,0.0,unrefactored
2,0,true,false,0.2857142857142857,10,100,true,3,0.2222222222222222,0.0,false,false,false,false,false,10,0.3333333333333333,0.10002708925910876,0.005412719891745603,4.063388866314506E-4,6.772314777190844E-5,0.0037924962752268723,6.772314777190844E-4,7,0.0,0.0,1.0,0.0,unrefactored
2,0,true,false,0.9836065573770492,60,332,true,24,0.18518518518518517,0.0,false,true,true,true,true,4,1.0,0.10002708925910876,0.0040595399188092015,2.031694433157253E-4,0.0,0.0050792360828931325,0.001083570364350535,92,0.0,0.05434782608695652,0.1956521739130435,0.021739130434782608,unrefactored
2,0,true,true,0.06542056074766354,14,133,true,4,0.09090909090909091,0.0,true,true,true,true,false,6,1.0,0.041040227549776515,0.008119079837618403,0.0014221861032100772,2.031694433157253E-4,0.01693078694297711,0.0011512935121224435,15,0.0,0.2,0.4,0.0,unrefactored
3,23,true,false,1.0,16,116,false,0,0.9,0.0,false,true,true,false,true,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.391304347826087,0.0,0.043478260869565216,0.0,unrefactored
2,10,true,true,0.21212121212121213,7,84,true,2,0.2857142857142857,0.0,true,true,true,false,false,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.25,0.25,0.0,unrefactored
2,0,false,false,0.9642857142857143,27,288,true,14,0.03225806451612903,0.0,false,false,false,false,false,8,0.46153846153846156,0.040092103480969796,0.0013531799729364006,6.772314777190844E-5,0.0,0.0025734796153325207,3.386157388595422E-4,19,0.0,0.10526315789473684,0.15789473684210525,0.0,unrefactored
2,5,true,false,1.0,9,92,false,0,0.25,0.0,false,true,true,false,true,2,1.0,0.028105106325342,0.0013531799729364006,1.3544629554381688E-4,0.0,4.063388866314506E-4,0.0,27,0.0,0.14814814814814814,0.1111111111111111,0.0,unrefactored
2,0,false,false,0.3541666666666667,17,169,false,0,0.0,0.0,false,false,false,false,true,1,1.0,1.3544629554381688E-4,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,10,true,false,0.9838709677419355,61,851,false,1,0.625,0.0,false,true,true,false,true,5,1.0,0.006230529595015576,0.0013531799729364006,2.031694433157253E-4,1.3544629554381688E-4,2.031694433157253E-4,1.3544629554381688E-4,30,0.0,0.03333333333333333,0.03333333333333333,0.0,unrefactored
2,0,true,true,0.2222222222222222,8,94,true,1,0.14285714285714285,0.0,true,true,true,true,false,3,1.0,0.04198835161858323,0.0013531799729364006,2.7089259108763376E-4,6.772314777190844E-5,0.003115264797507788,0.0011512935121224435,16,0.0,0.1875,0.25,0.0,unrefactored
3,0,false,false,0.95,19,153,true,5,0.29411764705882354,0.0,false,false,false,false,false,0,1.0,0.018827035080590547,0.0,0.0,0.0,6.772314777190844E-4,6.772314777190844E-5,0,-1,-1,-1,-1,unrefactored
2,0,false,false,0.9375,15,78,true,9,0.0,0.0,false,false,false,false,false,5,1.0,0.021806853582554516,0.0013531799729364006,6.772314777190844E-5,0.0,0.001557632398753894,5.417851821752675E-4,1,0.0,0.0,1.0,0.0,unrefactored
4,0,false,false,0.8888888888888888,8,68,true,9,0.0,0.0,false,false,false,false,false,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,unrefactored
2,6,true,false,1.0,13,102,false,0,0.5,0.0,false,true,true,false,true,3,1.0,0.005824190708384126,0.0,0.0,0.0,1.3544629554381688E-4,0.0,13,0.0,0.07692307692307693,0.15384615384615385,0.0,unrefactored
2,8,true,false,1.0,10,81,false,0,0.5,0.0,false,true,true,false,true,3,1.0,0.018352973046187188,0.0027063599458728013,3.386157388595422E-4,6.772314777190844E-5,5.417851821752675E-4,6.772314777190844E-5,7,0.0,0.0,0.42857142857142855,0.0,unrefactored
2,0,true,false,0.9545454545454546,21,148,true,3,0.1111111111111111,0.05555555555555555,false,false,false,false,false,7,0.5806451612903226,0.10002708925910876,0.006765899864682003,0.001083570364350535,2.031694433157253E-4,0.005756467560612218,0.0014899092509819856,3,0.0,0.0,0.0,0.0,unrefactored
2,6,true,false,1.0,9,89,false,0,0.75,0.0,false,false,false,false,false,6,0.4,0.10002708925910876,0.0013531799729364006,7.449546254909928E-4,2.031694433157253E-4,0.0031829879452796965,0.0010158472165786266,28,0.0,0.07142857142857142,0.10714285714285714,0.0,unrefactored
2,11,false,false,1.0,9,138,false,0,0.75,0.0,false,false,false,false,true,4,0.4,0.009955302722470541,0.0013531799729364006,3.386157388595422E-4,2.031694433157253E-4,0.001083570364350535,3.386157388595422E-4,42,0.0,0.047619047619047616,0.19047619047619047,0.0,unrefactored
2,0,true,true,0.10227272727272728,18,125,true,4,0.0625,0.0,true,false,false,false,false,5,1.0,0.1000277854959711,0.0,0.0,0.0,0.005834954153931648,0.0016671297582661851,15,0.0,0.13333333333333333,0.3333333333333333,0.0,refactored
2,7,true,true,0.14388489208633093,20,141,true,4,0.0625,0.0,true,true,true,false,false,5,1.0,0.1000277854959711,0.25,8.335648791330926E-4,8.335648791330926E-4,0.010836343428730202,0.004723534315087524,0,-1,-1,-1,-1,refactored
2,9,true,false,1.0,19,85,true,6,0.13333333333333333,0.0,false,true,true,false,false,0,1.0,0.1000277854959711,0.25,2.778549597110308E-4,0.0,0.011947763267574326,0.0030564045568213394,6,0.0,0.0,1.0,0.0,refactored
4,24,true,false,1.0,10,76,true,2,0.3333333333333333,0.0,false,false,false,false,false,0,1.0,0.1000277854959711,0.25,0.0022228396776882466,2.778549597110308E-4,0.011947763267574326,0.0030564045568213394,6,1.0,0.0,1.0,0.0,refactored
2,0,true,true,0.09523809523809523,14,100,true,3,0.07692307692307693,0.0,true,false,false,false,false,5,1.0,0.1000277854959711,0.25,0.0011114198388441233,0.0,0.010836343428730202,0.0011114198388441233,16,0.0,0.0625,0.1875,0.0,refactored
2,1,true,true,0.14393939393939395,19,137,true,4,0.06666666666666667,0.0,true,true,true,false,false,5,1.0,0.1000277854959711,0.25,5.557099194220616E-4,2.778549597110308E-4,0.012503473186996388,0.0016671297582661851,15,0.0,0.0,0.26666666666666666,0.06666666666666667,refactored
2,7,true,false,0.937984496124031,121,695,true,25,0.07692307692307693,0.04395604395604396,false,true,true,false,false,12,1.0,0.1000277854959711,0.25,2.778549597110308E-4,2.778549597110308E-4,0.012225618227285358,0.0066685190330647405,128,0.0,0.0703125,0.234375,0.0390625,refactored
2,7,true,true,0.15503875968992248,20,137,true,4,0.0625,0.0,true,true,true,false,false,5,1.0,0.1000277854959711,0.25,2.778549597110308E-4,2.778549597110308E-4,0.012225618227285358,0.0066685190330647405,0,-1,-1,-1,-1,refactored
2,6,true,false,0.9523809523809523,20,118,true,6,0.1111111111111111,0.05555555555555555,false,true,true,false,false,1,1.0,0.1000277854959711,0.25,0.0027785495971103086,0.0013892747985551543,0.011947763267574326,0.004167824395665463,10,0.0,0.0,0.6,0.0,refactored
2,6,true,true,0.6190476190476191,13,91,true,4,0.08333333333333333,0.08333333333333333,true,true,true,false,false,2,1.0,0.1000277854959711,0.25,0.0027785495971103086,0.0013892747985551543,0.011947763267574326,0.004167824395665463,3,0.0,0.0,0.6666666666666666,0.0,refactored
2,0,true,false,1.0,14,82,true,6,0.0,0.0,false,false,false,false,false,0,1.0,0.1000277854959711,0.5,5.557099194220616E-4,2.778549597110308E-4,0.014448457904973604,0.0033342595165323703,0,-1,-1,-1,-1,refactored
6,104,true,false,0.8,28,127,true,5,0.2222222222222222,0.0,false,true,true,false,false,10,1.0,0.1000277854959711,0.25,2.778549597110308E-4,0.0,0.005834954153931648,0.001944984717977216,51,0.43137254901960786,0.0784313725490196,0.29411764705882354,0.0,refactored
6,100,true,false,0.8108108108108109,30,154,true,5,0.22727272727272727,0.0,false,true,true,false,false,11,1.0,0.1000277854959711,0.25,2.778549597110308E-4,0.0,0.005834954153931648,0.001944984717977216,153,0.6928104575163399,0.09803921568627451,0.3333333333333333,0.026143790849673203,refactored
2,6,true,false,0.9803921568627451,50,236,true,26,0.0,0.0,false,true,true,false,false,5,1.0,0.1000277854959711,0.25,0.001944984717977216,2.778549597110308E-4,0.01722700750208391,0.005001389274798555,9,0.0,0.0,0.8888888888888888,0.0,refactored
3,4,true,false,0.9047619047619048,19,79,true,5,0.15384615384615385,0.0,false,true,true,false,false,8,1.0,0.1000277854959711,0.25,2.778549597110308E-4,0.0,0.006390664073353709,0.001944984717977216,15,0.2,0.0,0.3333333333333333,0.0,refactored
2,8,false,false,0.9,18,68,true,6,0.0,0.0,false,false,false,false,false,3,1.0,0.1000277854959711,0.25,2.778549597110308E-4,0.0,0.007224228952486802,0.0025006946373992774,5,0.0,0.0,0.8,0.0,refactored
2,1,true,false,1.0,14,112,false,0,0.4166666666666667,0.0,false,true,true,false,true,2,1.0,2.778549597110308E-4,0.0,0.0,0.0,2.778549597110308E-4,2.778549597110308E-4,21,0.0,0.19047619047619047,0.09523809523809523,0.0,refactored
2,1,true,false,1.0,22,165,false,0,0.47058823529411764,0.0,false,true,true,false,true,3,1.0,2.778549597110308E-4,0.0,0.0,0.0,2.778549597110308E-4,2.778549597110308E-4,29,0.0,0.13793103448275862,0.20689655172413793,0.034482758620689655,refactored
2,0,false,false,0.9333333333333333,14,85,false,0,0.36363636363636365,0.0,false,false,false,false,true,1,1.0,8.335648791330926E-4,0.0,0.0,0.0,8.335648791330926E-4,2.778549597110308E-4,12,0.0,0.0,0.5,0.0,refactored
2,0,false,false,1.0,15,120,false,0,0.36363636363636365,0.0,false,false,false,false,true,3,1.0,8.335648791330926E-4,0.0,0.0,0.0,8.335648791330926E-4,2.778549597110308E-4,10,0.0,0.0,0.6,0.0,refactored
2,0,false,false,1.0,15,102,false,0,0.36363636363636365,0.0,false,false,false,false,true,3,1.0,8.335648791330926E-4,0.0,0.0,0.0,8.335648791330926E-4,2.778549597110308E-4,8,0.0,0.0,0.5,0.125,refactored
3,0,false,false,1.0,14,92,false,0,0.36363636363636365,0.0,false,false,false,false,true,3,1.0,0.0013892747985551543,0.0,0.0,0.0,0.0011114198388441233,2.778549597110308E-4,17,0.058823529411764705,0.0,0.47058823529411764,0.0,refactored
11,0,false,false,1.0,14,99,false,0,0.4166666666666667,0.0,false,false,false,false,true,3,1.0,0.0013892747985551543,0.0,0.0,0.0,0.0011114198388441233,2.778549597110308E-4,31,0.1935483870967742,0.03225806451612903,0.2903225806451613,0.03225806451612903,refactored
2,0,false,false,1.0,14,93,false,0,0.36363636363636365,0.0,false,false,false,false,true,2,1.0,0.0013892747985551543,0.0,0.0,0.0,0.0011114198388441233,2.778549597110308E-4,11,0.0,0.09090909090909091,0.5454545454545454,0.0,refactored
2,0,false,false,1.0,16,119,false,0,0.4166666666666667,0.0,false,false,false,false,true,3,1.0,0.0013892747985551543,0.0,0.0,0.0,0.0011114198388441233,2.778549597110308E-4,9,0.0,0.1111111111111111,0.5555555555555556,0.0,refactored
3,0,false,false,1.0,15,104,false,0,0.36363636363636365,0.0,false,false,false,false,true,4,1.0,0.0016671297582661851,0.0,0.0,0.0,0.0011114198388441233,0.0,15,0.9333333333333333,0.0,0.5333333333333333,0.0,refactored
3,0,false,false,1.0,19,113,false,1,0.3333333333333333,0.0,false,false,false,false,true,1,1.0,0.0016671297582661851,0.0,0.0,0.0,0.0011114198388441233,0.0,7,1.0,0.0,0.5714285714285714,0.0,refactored
3,0,false,false,1.0,21,138,false,1,0.3125,0.0,false,false,false,false,true,2,1.0,0.0016671297582661851,0.0,0.0,0.0,0.0011114198388441233,0.0,47,0.2978723404255319,0.02127659574468085,0.2553191489361702,0.02127659574468085,refactored
6,0,false,false,1.0,16,121,false,0,0.36363636363636365,0.0,false,false,false,false,true,2,1.0,0.001944984717977216,0.0,0.0,0.0,0.0011114198388441233,0.0,23,0.4782608695652174,0.0,0.21739130434782608,0.043478260869565216,refactored
16,0,false,false,1.0,15,93,false,0,0.36363636363636365,0.0,false,false,false,false,true,2,1.0,0.0022228396776882466,0.0,0.0,0.0,0.0011114198388441233,0.0,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.07692307692307693,refactored
9,0,false,false,1.0,13,98,false,0,0.36363636363636365,0.0,false,false,false,false,true,2,1.0,0.0027785495971103086,0.0,0.0,0.0,0.0011114198388441233,0.0,7,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,refactored
3,3,false,false,1.0,20,146,false,0,0.3125,0.0,false,false,false,false,true,3,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,49,0.8571428571428571,0.061224489795918366,0.42857142857142855,0.02040816326530612,refactored
2,0,false,false,1.0,21,168,false,0,0.5,0.0,false,false,false,false,true,3,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,18,0.0,0.16666666666666666,0.3333333333333333,0.0,refactored
7,6,false,false,1.0,13,97,false,0,0.36363636363636365,0.0,false,false,false,false,true,2,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,19,0.3684210526315789,0.05263157894736842,0.3684210526315789,0.0,refactored
3,2,false,false,1.0,15,123,false,0,0.4166666666666667,0.0,false,false,false,false,true,3,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,27,0.3333333333333333,0.1111111111111111,0.4074074074074074,0.037037037037037035,refactored
3,0,false,false,1.0,14,104,false,0,0.3333333333333333,0.0,false,false,false,false,true,2,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,13,0.07692307692307693,0.0,0.38461538461538464,0.0,refactored
2,0,false,false,1.0,26,136,false,1,0.3125,0.0,false,false,false,false,true,4,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,12,0.0,0.08333333333333333,0.25,0.0,refactored
4,0,false,false,1.0,13,92,false,0,0.36363636363636365,0.0,false,false,false,false,true,2,1.0,0.0033342595165323703,0.0,0.0,0.0,0.0011114198388441233,0.0,3,0.0,0.0,1.0,0.0,refactored
